lead_id,lead_status,premium,age,gender,smoker,current_insurance,device_type,keyword,match_type,postcode,cover_for,verification_status
30165813,Contacted,0.0,41,Male,No,no,Smartphone,medical insurance,Exact,OX11,Self,
62512711,Contacted,0.0,52,Female,No,no,Desktop,bupa private health,Exact,BS22,Self + Partner,
59425932,Contacted,0.0,39,Female,Yes,no,Smartphone,private healthcare,Exact,DY2,Self,verified
19672324,Contacted,0.0,86,Female,No,no,Smartphone,private medical insurance,Phrase,HX1,Self,verified
98099395,Contacted,0.0,36,Female,No,no,Desktop,bupa health insurance,Exact,LU3,Self,
12387195,Contacted,0.0,34,Male,No,yes company,Smartphone,private healthcare,Phrase,SE25,Self + Family,
54309862,Contacted,0.0,28,Male,Yes,no,Smartphone,private healthcare,Phrase,NN8,Self + Partner,
50892788,Contacted,0.0,64,Male,No,no,Smartphone,private health care,Exact,CT12,Self,
48900182,Contacted,0.0,78,Female,No,no,Smartphone,private health insurance,Broad,CM19,Self + Partner,
81796492,Contacted,0.0,70,Female,No,no,Smartphone,private insurance medical,Exact,Dh8,Self,
96899045,Contacted,0.0,34,Male,No,no,Desktop,vitality private health insurance,Exact,CH4,Self,
34809570,Contacted,0.0,30,Female,No,no,Smartphone,bupa private health,Exact,DY9,Self,
47635536,Sold,533.52,57,Female,No,no,Smartphone,medical insurance uk,Broad,LE12,Self,
65233566,Contacted,0.0,59,Female,No,yes private,Smartphone,private health care,Exact,CV5,Self,
91676379,Contacted,0.0,29,Female,No,no,Smartphone,bupa health care insurance,Exact,NW9,Self,
10700500,No Contact,0.0,69,Male,No,yes private,Desktop,private medical insurance,Exact,LE5,Self + Partner,
78400136,Contacted,0.0,78,Male,No,no,Tablet,best private medical insurance provider,Exact,TN18,Self,
33617279,Contacted,0.0,51,Male,No,no,Desktop,health insurance quotes,Phrase,Nr7,Self,
68986552,Contacted,0.0,77,Female,No,no,Smartphone,private medical insurance,Phrase,IP14,Self,
52960778,Contacted,0.0,66,Male,No,yes private,Smartphone,best private medical insurance provider,Exact,CO10,Self,verified
93480155,Contacted,0.0,60,Female,No,no,Smartphone,private health insurance,Broad,ML6,Self,verified
63358765,Contacted,0.0,54,Male,No,no,Smartphone,insurance with medical conditions,Exact,Ip24,Self,
32869121,Contacted,0.0,71,Male,No,no,Smartphone,private healthcare,Exact,TS5,Self + Partner,
24831641,Quoted,0.0,38,Female,Yes,no,Smartphone,bupa health insurance,Exact,EN3,Self + Family,
77424128,Quoted,0.0,47,Male,No,no,Desktop,private healthcare,Exact,TF1,Self,
91235311,Contacted,0.0,33,Male,No,no,Smartphone,bupa private health care,Exact,SE24,Self + Family,
88817271,Contacted,0.0,44,Male,No,yes private,Smartphone,private healthcare,Phrase,PO7,Self,
39724949,Contacted,0.0,21,Female,No,no,Smartphone,private healthcare,Phrase,SE1,Self,
90055749,Quoted,0.0,64,Female,No,no,Smartphone,private medical insurance uk,Exact,YO43,Self + Partner,
45426923,Contacted,0.0,49,Male,No,no,Smartphone,private healthcare,Exact,LE67,Self + Family,verified
64340981,Contacted,0.0,74,Male,No,no,Desktop,health insurance quotes,Broad,Gu23,Self,
90314522,Contacted,0.0,35,Male,No,no,Desktop,health insurance for existing medical conditions,Exact,Rg26,Self + Family,
96002052,Contacted,0.0,30,Male,No,no,Desktop,private medical insurance,Phrase,M15,Self,verified
34280814,Contacted,0.0,46,Male,No,no,Smartphone,private healthcare,Exact,SA18,Self,
71840468,Contacted,0.0,49,Male,No,no,Desktop,private medical insurance,Broad,L17,Self + Partner,
72817896,Contacted,0.0,40,Male,No,no,Smartphone,pre existing medical insurance,Exact,Bs14,Self + Family,
23329336,Contacted,0.0,53,Female,Yes,no,Smartphone,best private health insurance uk,Exact,S72,Self + Family,verified
28793979,No Contact,0.0,32,Female,No,no,Smartphone,private medical insurance,Phrase,WA15,Self,verified
12867908,Quoted,0.0,21,Female,No,no,Smartphone,bupa health insurance,Exact,WV9,Self,verified
73387512,Contacted,0.0,55,Female,No,no,Smartphone,best health insurance,Broad,Ws12,Self,
46332562,Invalid,0.0,38,Male,No,no,Smartphone,how much is private health care uk,Exact,BD10,Self + Family,
18112496,Contacted,0.0,69,Female,No,no,Smartphone,health insurance costs,Exact,Bn16,Self,
26613495,Contacted,0.0,44,Male,No,no,Smartphone,private medical insurance uk,Exact,BB5,Self,
43246132,Contacted,0.0,42,Female,No,no,Smartphone,bupa health care insurance,Exact,CT1,Self,
54560300,Contacted,0.0,35,Female,No,no,Smartphone,private medical care,Exact,SR7,Self,
23896589,Contacted,0.0,80,Male,No,no,Smartphone,private healthcare,Exact,WA3,Self + Partner,
34794283,Quoted,0.0,43,Female,No,yes company,Smartphone,private medical insurance for existing conditions,Exact,Gu21,Self + Family,
54009431,Contacted,0.0,38,Male,No,yes private,Smartphone,private healthcare,Phrase,TQ3,Self + Partner,verified
72808599,Contacted,0.0,56,Female,No,no,Desktop,best medical insurance,Broad,E162na,Self,
47176756,Contacted,0.0,43,Male,No,no,Smartphone,bupa private health,Exact,G74,Self,
68231976,Quoted,0.0,49,Male,No,no,Smartphone,private medical insurance,Phrase,WS15,Self,
36823673,Contacted,0.0,31,Male,Yes,no,Smartphone,health insurance uk,Exact,WF8,Self + Family,verified
27012031,Quoted,0.0,39,Male,No,no,Smartphone,bupa health insurance,Exact,OL2,Self + Family,verified
33406167,Contacted,0.0,45,Male,No,yes company,Smartphone,private healthcare prices,Exact,BR2,Self + Family,
90458910,Quoted,0.0,54,Female,No,no,Smartphone,private medical insurance uk,Exact,ST21,Self + Family,verified
92142841,Contacted,0.0,66,Female,No,yes company,Smartphone,health insurance plans,Phrase,DA3,Self,verified
39946299,Contacted,0.0,62,Male,No,no,Smartphone,private medical insurance uk,Exact,GL50,Self + Partner,
32889734,Contacted,0.0,35,Female,No,no,Smartphone,private healthcare,Phrase,BD10,Self + Family,verified
50733749,Contacted,0.0,50,Female,Yes,no,Smartphone,health insurance cover,Broad,Hd9,Self,
92885597,Contacted,0.0,26,Male,No,yes private,Smartphone,health insurance cover,Broad,Rh3,Self,
83038748,Contacted,0.0,50,Female,No,no,Smartphone,bupa health insurance,Exact,WV14,Self + Family,
63133018,Contacted,0.0,24,Female,Yes,no,Smartphone,private medical insurance uk,Exact,SP2,Self + Partner,
62432198,Contacted,0.0,23,Male,No,no,Desktop,'+medical +insurance +uk,Broad,Bd1,Self,
16211379,Contacted,0.0,45,Male,No,no,Smartphone,best health insurance for pre existing conditions,Exact,Po30,Self + Family,
99838337,Contacted,0.0,40,Female,No,no,Smartphone,private healthcare,Exact,NW1,Self,
84298789,Contacted,0.0,59,Female,Yes,yes private,Smartphone,health insurance cover,Broad,Yo24,Self,
43356494,Contacted,0.0,41,Female,No,no,Smartphone,bupa health insurance,Exact,SP4,Self,verified
81518033,No Contact,0.0,50,Male,No,no,Desktop,vitality insurance,Exact,SS14,Self,
89179403,Quoted,0.0,36,Male,No,no,Smartphone,private medical insurance uk,Exact,TN38,Self + Family,
41100596,Contacted,0.0,61,Male,No,no,Smartphone,private healthcare,Exact,S6,Self,
62831011,Contacted,0.0,28,Female,No,no,Smartphone,private health care,Broad,NE28,Self,
40801544,Contacted,0.0,51,Female,No,yes private,Smartphone,best private health insurance uk,Exact,FY4,Self + Family,verified
69135737,Contacted,0.0,44,Female,No,yes company,Desktop,health insurance plans,Phrase,SW16,Self,verified
77813893,Quoted,0.0,61,Male,Yes,no,Smartphone,private healthcare,Phrase,B72,Self,verified
77460532,Contacted,0.0,44,Male,No,no,Smartphone,private medical insurance,Phrase,B97,Self,verified
68023849,Contacted,0.0,65,Female,No,yes private,Smartphone,private medical insurance,Phrase,DN2,Self + Partner,
86972823,Contacted,0.0,44,Female,No,no,Smartphone,bupa private health,Exact,SO51,Self,
69726353,Contacted,0.0,32,Female,No,no,Smartphone,health insurance uk,Exact,SN25,Self,
62704830,Contacted,0.0,57,Female,No,no,Smartphone,bupa health insurance,Exact,NG22,Self + Partner,
95073794,Contacted,0.0,47,Female,Yes,no,Smartphone,bupa health insurance,Exact,CV5,Self,
61214295,Contacted,0.0,63,Female,No,no,Smartphone,medical insurance pre existing conditions,Exact,Cf37,Self,
16297288,Contacted,0.0,75,Male,No,yes private,Smartphone,saga health insurance,Exact,LL22,Self,
45940216,Invalid,0.0,35,Male,No,no,Desktop,wpa private health insurance,Exact,NW3,Self,
36687351,Contacted,0.0,54,Male,No,no,Smartphone,private healthcare,Exact,N11,Self + Family,verified
10159561,Contacted,0.0,43,Female,Yes,no,Smartphone,private health insurance uk,Exact,NG4,Self + Family,
31750486,Invalid,0.0,30,Male,No,no,Desktop,bupa health insurance,Exact,PR3,Self,
42408627,Contacted,0.0,45,Female,No,no,Smartphone,private healthcare,Exact,BL2,Self + Family,
73145826,Contacted,0.0,59,Male,No,no,Smartphone,health insurance quotes,Phrase,Sl6,Self,
63425055,Contacted,0.0,38,Female,No,no,Smartphone,bupa health insurance,Exact,MK8,Self,
71712154,Contacted,0.0,74,Male,No,no,Tablet,private medical insurance,Broad,Bd20,Self,
77600086,Contacted,0.0,40,Male,Yes,no,Smartphone,bupa private health,Exact,M44,Self,
53996814,Contacted,0.0,66,Male,No,no,Smartphone,insurance with medical conditions,Exact,Sa14,Self,
99320173,Contacted,0.0,44,Male,No,no,Smartphone,best private medical insurance provider,Exact,SM3,Self,
78437228,Contacted,0.0,28,Female,No,no,Desktop,bupa health insurance,Exact,ME2,Self,verified
99940275,Sold,932.4,39,Female,No,yes private,Smartphone,private medical insurance,Phrase,CV12,Self,
10103017,Sold,1745.28,77,Female,No,yes private,Desktop,medical insurance uk,Broad,Me3,Self,
34558225,Contacted,0.0,34,Male,No,no,Desktop,bupa health insurance,Exact,W11,Self,
21950052,Contacted,0.0,41,Male,No,no,Desktop,private healthcare,Exact,MK42,Self,verified
34035150,Contacted,0.0,48,Female,No,no,Smartphone,private healthcare,Exact,CA11,Self,
15714359,Contacted,0.0,44,Male,No,no,Smartphone,private healthcare,Exact,RM9,Self + Family,
67693687,Contacted,0.0,39,Male,No,no,Smartphone,private medical insurance,Phrase,BS5,Self + Family,
94129125,Contacted,0.0,38,Male,No,no,Smartphone,private healthcare prices,Exact,M11,Self + Partner,verified
46879487,Contacted,0.0,46,Male,No,no,Smartphone,private healthcare,Phrase,ME5,Self + Family,
98583556,Contacted,0.0,44,Male,No,no,Smartphone,pre existing medical insurance,Exact,Br6,Self + Partner,
62595240,Contacted,0.0,68,Male,No,no,Smartphone,private healthcare,Exact,SE3,Self + Partner,
35828695,Invalid,0.0,31,Male,Yes,no,Desktop,bupa private health,Exact,M27,Self,
39629311,Contacted,0.0,37,Female,No,no,Desktop,bupa private health,Exact,NG18,Self + Family,verified
22149556,Contacted,0.0,71,Female,No,yes private,Smartphone,private healthcare,Exact,S2,Self,verified
80512822,Contacted,0.0,40,Male,No,no,Smartphone,private healthcare,Exact,LA13,Self + Family,
97006014,Contacted,0.0,56,Female,No,no,Smartphone,private medical insurance,Phrase,DE14,Self,
73304400,Contacted,0.0,49,Male,No,no,Smartphone,private health care,Exact,AL2,Self,verified
80806169,Contacted,0.0,24,Female,No,no,Smartphone,pre existing health insurance,Exact,Bb9,Self,
97891708,Contacted,0.0,38,Male,No,no,Smartphone,bupa health care insurance,Exact,CO4,Self,
85644342,Contacted,0.0,55,Female,No,yes company,Smartphone,private health care,Exact,WF3,Self + Partner,verified
43471289,Contacted,0.0,77,Female,No,no,Desktop,bupa health insurance,Exact,NR9,Self,
81392968,Contacted,0.0,60,Female,No,no,Smartphone,private healthcare uk,Exact,TS12,Self + Partner,
30414284,Contacted,0.0,35,Female,No,no,Smartphone,private health care,Exact,WN7,Self + Family,
77423730,Contacted,0.0,50,Female,No,no,Tablet,health insurance uk prices,Exact,SY13,Self,
51208255,Contacted,0.0,50,Female,No,yes company,Desktop,health insurance with pre existing conditions,Exact,Nn12,Self,
62256396,Contacted,0.0,53,Female,No,no,Smartphone,health insurance uk,Phrase,TS5,Self,
37448792,Contacted,0.0,53,Female,No,no,Smartphone,private medical insurance uk,Exact,RM14,Self,verified
73683956,Contacted,0.0,24,Female,No,no,Smartphone,private healthcare,Phrase,GU46,Self + Partner,
61047641,Contacted,0.0,42,Male,No,no,Smartphone,bupa health care insurance,Exact,BS23,Self,
71548981,Contacted,0.0,48,Female,No,no,Desktop,private healthcare prices,Exact,KT19,Self + Partner,
22880578,Contacted,0.0,60,Male,No,no,Desktop,private healthcare,Phrase,M20,Self,verified
92175501,No Contact,0.0,35,Male,No,no,Smartphone,medical insurance,Exact,HP11,Self + Family,verified
40273588,Contacted,0.0,27,Female,No,no,Smartphone,bupa health insurance,Exact,W4,Self,
33551923,Contacted,0.0,54,Female,No,yes company,Smartphone,private healthcare,Exact,N7,Self,verified
48771848,Contacted,0.0,64,Male,No,no,Tablet,private healthcare,Exact,NG31,Self + Family,verified
14610036,Contacted,0.0,47,Female,Yes,no,Smartphone,private medical insurance,Phrase,WR2,Self,
56574723,Contacted,0.0,45,Female,No,no,Smartphone,private healthcare,Phrase,DN18,Self,
18014048,Contacted,0.0,45,Male,No,yes private,Smartphone,private medical insurance,Phrase,NG15,Self,verified
91003292,Contacted,0.0,51,Female,No,no,Smartphone,private healthcare,Phrase,DH6,Self,
76689882,Contacted,0.0,75,Male,No,yes private,Desktop,private medical insurance,Broad,Ex13,Self + Partner,
60871077,Contacted,0.0,49,Female,No,no,Desktop,health insurance quotes,Phrase,Bs30,Self,
27757957,Contacted,0.0,48,Female,No,no,Smartphone,health insurance uk prices,Exact,Ka20,Self + Partner,
88369238,Contacted,0.0,48,Female,No,no,Desktop,best medical insurance,Broad,S21,Self + Partner,
28139512,Contacted,0.0,47,Female,No,no,Smartphone,bupa health insurance,Exact,DY3,Self,
88088594,Contacted,0.0,49,Female,No,no,Smartphone,bupa cost,Exact,YO1,Self,
54890616,Contacted,0.0,53,Male,No,no,Smartphone,private medical insurance uk,Exact,CH2,Self,verified
74110627,Contacted,0.0,35,Male,No,yes private,Smartphone,health insurance quotes,Broad,Kt6,Self,
39798153,Contacted,0.0,54,Male,No,yes private,Desktop,private health insurance for pre existing conditio,Exact,Pe19,Self + Family,
54609969,Contacted,0.0,66,Male,No,yes private,Smartphone,health insurance quotes,Broad,Pe6,Self + Partner,
75817350,Contacted,0.0,59,Female,No,no,Smartphone,private medical insurance uk,Exact,PE31,Self + Partner,
61952087,Contacted,0.0,53,Male,No,no,Smartphone,bupa cost,Exact,TS26,Self + Partner,
42158874,Contacted,0.0,74,Female,No,no,Desktop,medical insurance uk,Broad,Cm16,Self + Partner,
13288612,Contacted,0.0,83,Female,No,no,Smartphone,private medical insurance,Broad,M25,Self,
62484832,Contacted,0.0,65,Female,No,yes company,Desktop,bupa cost,Exact,B23,Self,
48867394,Contacted,0.0,39,Female,No,no,Smartphone,private healthcare,Exact,HD5,Self,verified
23886913,Contacted,0.0,83,Male,No,no,Desktop,private healthcare,Exact,NG8,Self,
10763480,Contacted,0.0,63,Male,No,yes private,Desktop,health insurance quotes,Phrase,Ln13,Self,
73297882,Contacted,0.0,34,Male,No,no,Smartphone,private healthcare insurance,Exact,NG4,Self,verified
66200288,Contacted,0.0,30,Male,No,no,Desktop,private healthcare,Phrase,SO45,Self + Partner,
95448010,Sold,4388.52,67,Male,No,yes private,Desktop,private healthcare,Phrase,EN4,Self + Partner,verified
74505048,Contacted,0.0,43,Male,No,no,Smartphone,private medical insurance uk,Exact,SN5,Self + Partner,verified
14208912,Contacted,0.0,37,Female,Yes,no,Smartphone,private medical insurance,Exact,DY5,Self,
35708525,Contacted,0.0,29,Female,Yes,no,Smartphone,medical insurance for pre existing conditions uk,Exact,Cf42,Self + Partner,
76614031,Sold,3128.28,60,Female,No,no,Desktop,health insurance quotes,Broad,Ox2,Self + Partner,
22686559,Contacted,0.0,52,Female,No,no,Smartphone,medical insurance uk,Broad,L32,Self,
56613460,Contacted,0.0,42,Male,No,no,Smartphone,bupa cost,Exact,LS28,Self,
96043005,Contacted,0.0,57,Female,No,no,Smartphone,private healthcare,Phrase,PL24,Self,
90388444,Contacted,0.0,40,Female,No,no,Smartphone,private health insurance uk,Exact,NN1,Self + Family,
65136852,Contacted,0.0,44,Male,No,no,Smartphone,health insurance,Exact,PL13,Self + Family,
60168994,Invalid,0.0,48,Male,No,no,Desktop,private medical insurance,Phrase,E1,Self,
88782524,Contacted,0.0,68,Female,No,no,Smartphone,private healthcare,Phrase,SR6,Self,
36477889,Sold,2893.56,61,Male,No,yes company,Smartphone,bupa health insurance,Exact,GU30,Self + Partner,verified
44266807,Contacted,0.0,21,Female,No,no,Smartphone,private health insurance,Exact,BN5,Self,
63852750,Contacted,0.0,40,Female,Yes,no,Smartphone,bupa health insurance,Exact,GU7,Self + Family,verified
44117330,Contacted,0.0,27,Female,No,no,Smartphone,health insurance with pre existing conditions,Exact,Le12,Self,
97233991,Contacted,0.0,65,Male,No,yes private,Smartphone,privet health care,Exact,L15,Self,
91659945,Contacted,0.0,71,Female,No,no,Desktop,health insurance cover,Broad,Mk2,Self,
94472119,Quoted,0.0,40,Female,No,no,Smartphone,personal health insurance,Exact,TR19,Self + Family,verified
14733821,Contacted,0.0,57,Male,No,no,Smartphone,private medical insurance uk,Exact,BB11,Self + Partner,
12266933,Contacted,0.0,35,Male,No,no,Smartphone,private health insurance,Exact,LE1,Self + Partner,verified
14463910,Contacted,0.0,21,Male,No,no,Smartphone,private health insurance uk,Exact,L11,Self,
48473750,Contacted,0.0,62,Male,No,no,Tablet,health insurance plans,Phrase,BN3,Self + Partner,
26285041,Contacted,0.0,54,Male,No,yes private,Smartphone,private medical insurance,Phrase,IP7,Self + Family,
90492150,No Contact,0.0,66,Male,No,yes private,Desktop,health insurance plans,Phrase,WA9,Self + Partner,
87103100,Contacted,0.0,53,Male,No,no,Smartphone,best health insurance,Broad,Wa12,Self + Partner,
41833052,Contacted,0.0,65,Male,No,no,Desktop,'+medical +insurance +uk,Broad,Cb6,Self,
23555881,Contacted,0.0,27,Female,No,no,Smartphone,private health insurance with pre existing conditi,Exact,Eh53,Self,
66308226,Contacted,0.0,25,Female,No,no,Smartphone,private health care,Exact,CW8,Self + Partner,
93596853,Contacted,0.0,55,Male,No,no,Smartphone,private healthcare,Exact,SW16,Self + Partner,
73725473,Contacted,0.0,61,Female,No,no,Smartphone,private health insurance uk,Exact,BS48,Self,
16117744,Contacted,0.0,25,Female,No,no,Smartphone,bupa health insurance,Exact,SN11,Self,verified
64273259,Contacted,0.0,38,Female,No,no,Smartphone,private health insurance uk,Broad,Ct17,Self,
63391445,Contacted,0.0,42,Male,No,no,Smartphone,private medical insurance,Phrase,HU8,Self + Family,
22617338,Contacted,0.0,35,Female,No,yes company,Desktop,health insurance uk prices,Exact,NW6,Self,verified
34486310,Contacted,0.0,85,Female,No,no,Desktop,health insurance quotes,Broad,Gu12,Self,
28433852,Invalid,0.0,40,Male,No,no,Smartphone,bupa health insurance,Exact,GU14,Self + Partner,
53512912,Contacted,0.0,30,Male,No,yes company,Smartphone,bupa health insurance,Exact,M50,Self,
91252469,Contacted,0.0,43,Male,Yes,yes private,Smartphone,health insurance plans,Phrase,NE12,Self,
66116581,Contacted,0.0,60,Female,No,no,Smartphone,private medical insurance,Phrase,HP8,Self + Partner,verified
92954977,Contacted,0.0,22,Male,No,no,Desktop,private healthcare,Exact,TS8,Self,
40919225,Contacted,0.0,24,Male,No,no,Smartphone,bupa private health,Exact,PE6,Self,
70472861,Contacted,0.0,52,Female,No,no,Tablet,private health insurance uk cost,Exact,SR2,Self,
91378576,Contacted,0.0,41,Female,No,no,Smartphone,health insurance plans uk,Exact,SO19,Self,
47790581,Contacted,0.0,24,Male,No,no,Smartphone,private medical insurance uk,Exact,EH7,Self,verified
65427364,Contacted,0.0,35,Male,No,no,Smartphone,medical insurance uk,Broad,W3,Self,
47501491,Contacted,0.0,43,Female,No,no,Smartphone,private health insurance for pre existing conditio,Exact,Ng8,Self + Family,
25359331,Contacted,0.0,42,Female,No,no,Smartphone,health insurance,Exact,DN20,Self,
49829598,Contacted,0.0,46,Male,No,no,Smartphone,bupa private health,Exact,CW11,Self + Family,
35533177,Invalid,0.0,36,Female,No,no,Smartphone,private medical insurance,Exact,ME20,Self + Family,
84603627,Contacted,0.0,40,Male,No,no,Smartphone,bupa private health,Exact,DN4,Self + Family,
55644357,Contacted,0.0,47,Male,No,no,Smartphone,private medical insurance,Phrase,SG9,Self,verified
80226998,Contacted,0.0,23,Female,No,no,Smartphone,private healthcare,Exact,UB1,Self,
89762534,Contacted,0.0,53,Female,No,no,Tablet,compare health insurance plans,Exact,GU8,Self,
28770298,Contacted,0.0,51,Male,No,no,Smartphone,medical insurance uk,Broad,Wf1,Self + Partner,
88559498,Contacted,0.0,44,Male,No,no,Smartphone,private healthcare,Exact,B68,Self + Partner,verified
94981828,Quoted,0.0,31,Female,No,no,Smartphone,private healthcare,Phrase,NG3,Self + Family,verified
88214073,Contacted,0.0,56,Male,No,no,Desktop,private medical insurance,Phrase,PL11,Self + Partner,
42251942,Contacted,0.0,70,Female,No,no,Desktop,bupa health care insurance,Exact,SE19,Self + Partner,verified
97056840,Contacted,0.0,63,Female,No,no,Smartphone,bupa health insurance,Exact,SK3,Self + Partner,
91753407,Contacted,0.0,43,Male,No,yes private,Desktop,private medical insurance,Phrase,CV2,Self,
56903359,Contacted,0.0,55,Female,No,yes private,Smartphone,health insurance,Broad,DL2,Self + Partner,
32618340,Contacted,0.0,35,Female,No,no,Smartphone,private healthcare prices,Exact,SP4,Self + Family,verified
73968644,Contacted,0.0,41,Male,Yes,no,Smartphone,bupa private health,Exact,BD8,Self,
20617144,Contacted,0.0,81,Male,No,no,Smartphone,private medical insurance,Phrase,B77,Self + Partner,
41884563,Contacted,0.0,43,Male,No,no,Desktop,bupa health insurance,Exact,LS8,Self,
41546502,Contacted,0.0,67,Female,Yes,yes private,Smartphone,private health insurance,Broad,GL7,Self + Partner,
74695846,No Contact,0.0,70,Female,No,no,Desktop,private health care coverage,Phrase,HU14,Self,
42896624,Contacted,0.0,74,Female,No,no,Tablet,medicare uk insurance,Exact,Dn20,Self,
55901141,Contacted,0.0,31,Female,No,no,Smartphone,health insurance for pre existing conditions uk,Exact,Ha9,Self,
19958925,Invalid,0.0,38,Male,No,no,Smartphone,health insurance plans,Phrase,PL7,Self + Partner,
23495819,Contacted,0.0,24,Male,No,no,Smartphone,private healthcare,Phrase,SK7,Self + Family,
99621874,Contacted,0.0,35,Male,No,no,Smartphone,private healthcare,Exact,SY4,Self + Family,
42678730,Contacted,0.0,58,Female,No,no,Smartphone,medical conditions insurance,Exact,M24,Self,
13785451,Contacted,0.0,59,Male,No,no,Smartphone,private healthcare,Phrase,CT19,Self,
29564757,Contacted,0.0,26,Male,No,no,Smartphone,health insurance pre existing conditions,Exact,Se18,Self,
72976093,Contacted,0.0,22,Female,No,no,Smartphone,private healthcare prices,Exact,IG6,Self,
32542774,Contacted,0.0,39,Female,No,no,Desktop,private healthcare,Phrase,WN5,Self + Partner,
82630440,No Contact,0.0,62,Female,No,no,Desktop,compare health insurance,Exact,SW6,Self + Partner,verified
12458550,Contacted,0.0,48,Male,No,yes company,Smartphone,private medical insurance,Phrase,HP22,Self + Family,
31671955,Invalid,0.0,46,Male,No,no,Desktop,private healthcare,Phrase,NG19,Self + Family,
98616113,Contacted,0.0,42,Female,Yes,no,Smartphone,family private health insurance,Exact,TN12,Self + Family,verified
18951461,Contacted,0.0,71,Female,No,no,Desktop,private health insurance uk cost per month,Exact,G33,Self,
18381574,Contacted,0.0,45,Male,Yes,no,Smartphone,private medical insurance uk,Exact,DH6,Self + Partner,
18976154,Quoted,0.0,47,Male,No,no,Desktop,private medical insurance,Phrase,NW3,Self + Family,
17169487,Quoted,0.0,34,Male,No,no,Desktop,bupa health care insurance,Exact,LN5,Self,verified
38396446,Contacted,0.0,52,Male,No,no,Smartphone,best private medical insurance provider,Exact,TS6,Self,verified
60246263,No Contact,0.0,23,Male,No,no,Desktop,private medical insurance with existing conditions,Exact,W6,Self,
20445815,Contacted,0.0,36,Female,Yes,no,Smartphone,private healthcare,Exact,WA2,Self + Partner,
44052279,Contacted,0.0,62,Male,Yes,no,Smartphone,spire private health insurance,Exact,Cw1,Self + Partner,
96666109,Contacted,0.0,65,Female,No,no,Smartphone,private healthcare,Exact,UB3,Self + Partner,verified
48073611,Contacted,0.0,92,Male,No,yes private,Desktop,health insurance quotes,Phrase,Gl5,Self + Partner,
10669576,Contacted,0.0,54,Male,No,no,Smartphone,private medical insurance uk,Exact,TA6,Self + Partner,
41234936,Contacted,0.0,70,Female,No,yes private,Desktop,private medical insurance,Broad,Tf6,Self,
15271733,Contacted,0.0,32,Male,No,no,Smartphone,health insurance plans,Phrase,B79,Self + Partner,
80744579,Contacted,0.0,37,Female,No,no,Smartphone,private healthcare,Exact,DA9,Self + Family,verified
47250898,Contacted,0.0,23,Male,No,no,Smartphone,private healthcare,Phrase,PE10,Self,
77830832,Contacted,0.0,56,Female,No,no,Smartphone,best medical insurance,Broad,DA17,Self,
36171273,Contacted,0.0,50,Female,No,no,Smartphone,health insurance uk,Exact,CT17,Self + Family,
12623796,Invalid,0.0,39,Female,No,no,Smartphone,health insurance,Exact,S6,Self,verified
69963143,Contacted,0.0,34,Female,No,no,Smartphone,private healthcare,Phrase,IP33,Self,
19221929,Contacted,0.0,60,Female,No,no,Smartphone,private healthcare,Phrase,WA12,Self + Partner,
31612141,Contacted,0.0,59,Male,Yes,yes company,Desktop,best health insurance uk,Exact,WD3,Self,
86970089,Contacted,0.0,49,Female,No,no,Smartphone,health insurance,Exact,DY11,Self,
51904348,Quoted,0.0,57,Male,No,yes private,Smartphone,medical insurance uk,Broad,B45,Self,verified
57779945,Contacted,0.0,49,Female,No,no,Desktop,bupa private health,Exact,MK15,Self,verified
72834360,Contacted,0.0,50,Female,Yes,no,Smartphone,bupa private health,Exact,LE4,Self,
27854804,Contacted,0.0,67,Male,No,yes private,Smartphone,health insurance quotes,Broad,Bh21,Self + Partner,
63521199,Contacted,0.0,46,Female,No,no,Desktop,private healthcare,Phrase,SO19,Self,verified
41508461,Contacted,0.0,61,Female,No,no,Smartphone,bupa health insurance,Exact,LS20,Self,verified
23721544,Contacted,0.0,50,Male,No,yes private,Desktop,health insurance quotes,Broad,Ig2,Self,
76538070,Contacted,0.0,56,Male,No,no,Smartphone,private healthcare,Exact,WF4,Self + Partner,
66174852,Contacted,0.0,58,Male,Yes,no,Desktop,private healthcare,Exact,BN1,Self,
85840580,Contacted,0.0,44,Female,No,no,Smartphone,bupa health insurance,Exact,B27,Self,verified
30862173,Contacted,0.0,42,Male,No,no,Smartphone,private medical insurance uk,Exact,NG14,Self,
31216816,Invalid,0.0,29,Male,No,no,Smartphone,medicare health insurance,Exact,Ne7,Self,
70981042,Contacted,0.0,75,Male,No,no,Desktop,best medical insurance,Broad,Yo30,Self,
11254121,Contacted,0.0,22,Male,No,no,Smartphone,private health insurance uk,Exact,TW18,Self,
23145009,Contacted,0.0,41,Male,No,yes private,Tablet,private medical insurance uk,Exact,UB3,Self + Family,verified
89010817,Contacted,0.0,37,Male,No,no,Smartphone,private healthcare,Phrase,SN3,Self,
66917871,Quoted,0.0,40,Male,No,yes company,Smartphone,private healthcare,Phrase,B90,Self + Family,
12692532,Contacted,0.0,29,Female,No,no,Smartphone,insurance for undiagnosed medical conditions,Exact,Bh16,Self,
19935519,Sold,708.84,70,Male,No,no,Smartphone,private medical insurance uk,Exact,TQ14,Self,
79858744,Contacted,0.0,82,Female,No,yes private,Smartphone,private medical insurance policy,Broad,Bn7,Self,
63570590,Contacted,0.0,61,Female,No,no,Smartphone,private medical insurance uk,Exact,CR7,Self,
